q,p,deg_p,class_count,U,E,largest_incomplete_degree,evidence_grade,source_record
8,T^3 + (a^2 + a)*T^2 + (a^2 + a + 1)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a^2 + a + 1)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a^2 + a + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a^2 + a)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a^2 + a)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + (a^2 + a)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + a^2*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + a^2*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + (a^2 + a)*T^2 + a^2*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a + 1)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a + 1)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a^2 + 1)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a^2 + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a^2 + 1)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a^2 + a + 1)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a^2 + a + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a^2 + a + 1)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a^2 + a)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a^2 + a)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + (a^2 + a)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + a*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + a*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + a*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + a^2*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + a^2*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + T^2 + a^2*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a + 1)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a + 1)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a^2 + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a^2 + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a^2 + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a^2 + a + 1)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a^2 + a + 1)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a^2 + a + 1)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a^2 + a)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a^2 + a)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + (a^2 + a)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + a*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + a*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + a*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a*T^2 + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + (a + 1)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + (a + 1)*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + (a + 1)*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + (a^2 + 1)*T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + (a^2 + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + (a^2 + 1)*T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + (a^2 + a + 1)*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + (a^2 + a + 1)*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + (a^2 + a + 1)*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + T + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + T + a^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + a*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + a*T + a^2,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + a*T + a^2 + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + a^2*T + a,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + a^2*T + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
8,T^3 + a^2*T^2 + a^2*T + a^2 + a + 1,3,9,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 1,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 10,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 2,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 3,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 4,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 5,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 6,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 7,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 8,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T + 9,1,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 10*T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 10*T + 4,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 10*T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 10*T + 7,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 10*T + 8,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 2*T + 10,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 2*T + 2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 2*T + 4,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 2*T + 5,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 2*T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 3,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 3*T + 10,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 3*T + 3,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 3*T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 3*T + 8,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 3*T + 9,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 4,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 4*T + 2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 4*T + 5,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 4*T + 7,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 4*T + 8,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 4*T + 9,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 5,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 5*T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 5*T + 10,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 5*T + 2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 5*T + 3,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 5*T + 7,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 6*T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 6*T + 10,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 6*T + 2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 6*T + 3,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 6*T + 7,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 7*T + 2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 7*T + 5,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 7*T + 7,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 7*T + 8,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 7*T + 9,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 8*T + 10,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 8*T + 3,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 8*T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 8*T + 8,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 8*T + 9,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 9,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 9*T + 10,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 9*T + 2,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 9*T + 4,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 9*T + 5,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + 9*T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + T + 1,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + T + 4,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + T + 6,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + T + 7,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^2 + T + 8,2,1,1,1,,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 10*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 10*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 10*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 10*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 2*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 2*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 2*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 2*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 3*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 3*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 3*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 3*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 5*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 5*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 5*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 5*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 6*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 6*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 6*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 6*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 7*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 7*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 7*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 7*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 8*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 8*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 8*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 8*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 9*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 9*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 9*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + 9*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 10*T^2 + T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 10*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 10*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 10*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 10*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 2*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 2*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 2*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 2*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 3*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 3*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 3*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 3*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 4*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 4*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 4*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 4*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 6*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 6*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 6*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 6*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 7*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 7*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 7*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 7*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 8*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 8*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 8*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 8*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 9*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 9*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 9*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + 9*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 2*T^2 + T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 10*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 10*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 10*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 10*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 2*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 2*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 2*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 2*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 4*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 4*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 4*T + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 4*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 5*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 5*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 5*T + 5,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 5*T + 7,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 6*T + 10,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 6*T + 2,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 6*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 6*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 7*T + 1,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 7*T + 4,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 7*T + 6,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 7*T + 9,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 8,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
11,T^3 + 3*T^2 + 8*T + 3,3,12,5,4,3,strict family audit,results/detailed/characteristics.csv
